run_id,seed,dilemma_type,network_type,N,avg_degree,T,alpha,theta,beta,beneficiary_rule,init_frac_coop,converged,iters_to_conv,final_frac_coop
harmony_PAG_T1.10_a0.30_s4,4,harmony,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.689
harmony_PAG_T1.10_a0.30_s4,4,harmony,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.711
harmony_PAG_T1.10_a0.50_s0,0,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.681
harmony_PAG_T1.10_a0.50_s0,0,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.676
harmony_PAG_T1.10_a0.50_s1,1,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.766
harmony_PAG_T1.10_a0.50_s1,1,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.771
harmony_PAG_T1.10_a0.50_s2,2,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.793
harmony_PAG_T1.10_a0.50_s2,2,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.704
harmony_PAG_T1.10_a0.50_s3,3,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.727
harmony_PAG_T1.10_a0.50_s3,3,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.751
harmony_PAG_T1.10_a0.50_s4,4,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.694
harmony_PAG_T1.10_a0.50_s4,4,harmony,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.708
harmony_PAG_T1.10_a0.70_s0,0,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.678
harmony_PAG_T1.10_a0.70_s0,0,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.677
harmony_PAG_T1.10_a0.70_s1,1,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.801
harmony_PAG_T1.10_a0.70_s1,1,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.752
harmony_PAG_T1.10_a0.70_s2,2,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.746
harmony_PAG_T1.10_a0.70_s2,2,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.68
harmony_PAG_T1.10_a0.70_s3,3,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.735
harmony_PAG_T1.10_a0.70_s3,3,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.707
harmony_PAG_T1.10_a0.70_s4,4,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.646
harmony_PAG_T1.10_a0.70_s4,4,harmony,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.687
harmony_PAG_T1.10_a0.90_s0,0,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.617
harmony_PAG_T1.10_a0.90_s0,0,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.598
harmony_PAG_T1.10_a0.90_s1,1,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.687
harmony_PAG_T1.10_a0.90_s1,1,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.752
harmony_PAG_T1.10_a0.90_s2,2,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.727
harmony_PAG_T1.10_a0.90_s2,2,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.687
harmony_PAG_T1.10_a0.90_s3,3,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.744
harmony_PAG_T1.10_a0.90_s3,3,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.64
harmony_PAG_T1.10_a0.90_s4,4,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.628
harmony_PAG_T1.10_a0.90_s4,4,harmony,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.624
harmony_PAG_T1.20_a0.00_s0,0,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.824
harmony_PAG_T1.20_a0.00_s0,0,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.787
harmony_PAG_T1.20_a0.00_s1,1,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.872
harmony_PAG_T1.20_a0.00_s1,1,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.886
harmony_PAG_T1.20_a0.00_s2,2,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.767
harmony_PAG_T1.20_a0.00_s2,2,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.784
harmony_PAG_T1.20_a0.00_s3,3,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.827
harmony_PAG_T1.20_a0.00_s3,3,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.864
harmony_PAG_T1.20_a0.00_s4,4,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.794
harmony_PAG_T1.20_a0.00_s4,4,harmony,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.785
harmony_PAG_T1.20_a0.30_s0,0,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.791
harmony_PAG_T1.20_a0.30_s0,0,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.778
harmony_PAG_T1.20_a0.30_s1,1,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.827
harmony_PAG_T1.20_a0.30_s1,1,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.826
harmony_PAG_T1.20_a0.30_s2,2,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.775
harmony_PAG_T1.20_a0.30_s2,2,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.745
harmony_PAG_T1.20_a0.30_s3,3,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.823
harmony_PAG_T1.20_a0.30_s3,3,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.803
harmony_PAG_T1.20_a0.30_s4,4,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.761
harmony_PAG_T1.20_a0.30_s4,4,harmony,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.757
harmony_PAG_T1.20_a0.50_s0,0,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.777
harmony_PAG_T1.20_a0.50_s0,0,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.746
harmony_PAG_T1.20_a0.50_s1,1,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.847
harmony_PAG_T1.20_a0.50_s1,1,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.801
harmony_PAG_T1.20_a0.50_s2,2,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.813
harmony_PAG_T1.20_a0.50_s2,2,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.723
harmony_PAG_T1.20_a0.50_s3,3,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.853
harmony_PAG_T1.20_a0.50_s3,3,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.747
harmony_PAG_T1.20_a0.50_s4,4,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.784
harmony_PAG_T1.20_a0.50_s4,4,harmony,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.734
harmony_PAG_T1.20_a0.70_s0,0,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.759
harmony_PAG_T1.20_a0.70_s0,0,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.715
harmony_PAG_T1.20_a0.70_s1,1,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.859
harmony_PAG_T1.20_a0.70_s1,1,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.792
harmony_PAG_T1.20_a0.70_s2,2,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.792
harmony_PAG_T1.20_a0.70_s2,2,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.698
harmony_PAG_T1.20_a0.70_s3,3,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.751
harmony_PAG_T1.20_a0.70_s3,3,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.723
harmony_PAG_T1.20_a0.70_s4,4,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.782
harmony_PAG_T1.20_a0.70_s4,4,harmony,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.72
harmony_PAG_T1.20_a0.90_s0,0,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.728
harmony_PAG_T1.20_a0.90_s0,0,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.601
harmony_PAG_T1.20_a0.90_s1,1,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.785
harmony_PAG_T1.20_a0.90_s1,1,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.759
harmony_PAG_T1.20_a0.90_s2,2,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.755
harmony_PAG_T1.20_a0.90_s2,2,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.707
harmony_PAG_T1.20_a0.90_s3,3,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.703
harmony_PAG_T1.20_a0.90_s3,3,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.659
harmony_PAG_T1.20_a0.90_s4,4,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.72
harmony_PAG_T1.20_a0.90_s4,4,harmony,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.655
harmony_PAG_T1.30_a0.00_s0,0,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.88
harmony_PAG_T1.30_a0.00_s0,0,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.889
harmony_PAG_T1.30_a0.00_s1,1,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.924
harmony_PAG_T1.30_a0.00_s1,1,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.938
harmony_PAG_T1.30_a0.00_s2,2,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.827
harmony_PAG_T1.30_a0.00_s2,2,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.841
harmony_PAG_T1.30_a0.00_s3,3,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.866
harmony_PAG_T1.30_a0.00_s3,3,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.871
harmony_PAG_T1.30_a0.00_s4,4,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.818
harmony_PAG_T1.30_a0.00_s4,4,harmony,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.91
harmony_PAG_T1.30_a0.30_s0,0,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.857
harmony_PAG_T1.30_a0.30_s0,0,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.831
harmony_PAG_T1.30_a0.30_s1,1,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.926
harmony_PAG_T1.30_a0.30_s1,1,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.848
harmony_PAG_T1.30_a0.30_s2,2,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.866
harmony_PAG_T1.30_a0.30_s2,2,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.787
harmony_PAG_T1.30_a0.30_s3,3,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.839
harmony_PAG_T1.30_a0.30_s3,3,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.858
harmony_PAG_T1.30_a0.30_s4,4,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.815
harmony_PAG_T1.30_a0.30_s4,4,harmony,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.814
harmony_PAG_T1.30_a0.50_s0,0,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.879
harmony_PAG_T1.30_a0.50_s0,0,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.786
harmony_PAG_T1.30_a0.50_s1,1,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.917
harmony_PAG_T1.30_a0.50_s1,1,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.821
harmony_PAG_T1.30_a0.50_s2,2,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.853
harmony_PAG_T1.30_a0.50_s2,2,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.743
harmony_PAG_T1.30_a0.50_s3,3,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.868
harmony_PAG_T1.30_a0.50_s3,3,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.813
harmony_PAG_T1.30_a0.50_s4,4,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.817
harmony_PAG_T1.30_a0.50_s4,4,harmony,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.786
harmony_PAG_T1.30_a0.70_s0,0,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.827
harmony_PAG_T1.30_a0.70_s0,0,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.724
harmony_PAG_T1.30_a0.70_s1,1,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.883
harmony_PAG_T1.30_a0.70_s1,1,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.812
harmony_PAG_T1.30_a0.70_s2,2,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.852
harmony_PAG_T1.30_a0.70_s2,2,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.741
harmony_PAG_T1.30_a0.70_s3,3,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.869
harmony_PAG_T1.30_a0.70_s3,3,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.743
harmony_PAG_T1.30_a0.70_s4,4,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.801
harmony_PAG_T1.30_a0.70_s4,4,harmony,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.732
harmony_PAG_T1.30_a0.90_s0,0,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.736
harmony_PAG_T1.30_a0.90_s0,0,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.635
harmony_PAG_T1.30_a0.90_s1,1,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.802
harmony_PAG_T1.30_a0.90_s1,1,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.758
harmony_PAG_T1.30_a0.90_s2,2,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.726
harmony_PAG_T1.30_a0.90_s2,2,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.713
harmony_PAG_T1.30_a0.90_s3,3,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.649
harmony_PAG_T1.30_a0.90_s3,3,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.685
harmony_PAG_T1.30_a0.90_s4,4,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.719
harmony_PAG_T1.30_a0.90_s4,4,harmony,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.658
harmony_PAG_T1.40_a0.00_s0,0,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.902
harmony_PAG_T1.40_a0.00_s0,0,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.914
harmony_PAG_T1.40_a0.00_s1,1,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.963
harmony_PAG_T1.40_a0.00_s1,1,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.963
harmony_PAG_T1.40_a0.00_s2,2,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.891
harmony_PAG_T1.40_a0.00_s2,2,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.896
harmony_PAG_T1.40_a0.00_s3,3,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.92
harmony_PAG_T1.40_a0.00_s3,3,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.892
harmony_PAG_T1.40_a0.00_s4,4,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.847
harmony_PAG_T1.40_a0.00_s4,4,harmony,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.934
harmony_PAG_T1.40_a0.30_s0,0,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.911
harmony_PAG_T1.40_a0.30_s0,0,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.879
harmony_PAG_T1.40_a0.30_s1,1,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.96
harmony_PAG_T1.40_a0.30_s1,1,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.932
harmony_PAG_T1.40_a0.30_s2,2,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.883
harmony_PAG_T1.40_a0.30_s2,2,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.842
harmony_PAG_T1.40_a0.30_s3,3,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.886
harmony_PAG_T1.40_a0.30_s3,3,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.867
harmony_PAG_T1.40_a0.30_s4,4,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.846
harmony_PAG_T1.40_a0.30_s4,4,harmony,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.933
harmony_PAG_T1.40_a0.50_s0,0,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.901
harmony_PAG_T1.40_a0.50_s0,0,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.798
harmony_PAG_T1.40_a0.50_s1,1,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.931
harmony_PAG_T1.40_a0.50_s1,1,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.847
harmony_PAG_T1.40_a0.50_s2,2,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.866
harmony_PAG_T1.40_a0.50_s2,2,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.786
harmony_PAG_T1.40_a0.50_s3,3,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.895
harmony_PAG_T1.40_a0.50_s3,3,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.84
harmony_PAG_T1.40_a0.50_s4,4,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.902
harmony_PAG_T1.40_a0.50_s4,4,harmony,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.887
harmony_PAG_T1.40_a0.70_s0,0,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.913
harmony_PAG_T1.40_a0.70_s0,0,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.734
harmony_PAG_T1.40_a0.70_s1,1,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.843
harmony_PAG_T1.40_a0.70_s1,1,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.842
harmony_PAG_T1.40_a0.70_s2,2,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.837
harmony_PAG_T1.40_a0.70_s2,2,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.749
harmony_PAG_T1.40_a0.70_s3,3,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.885
harmony_PAG_T1.40_a0.70_s3,3,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.793
harmony_PAG_T1.40_a0.70_s4,4,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.83
harmony_PAG_T1.40_a0.70_s4,4,harmony,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.744
harmony_PAG_T1.40_a0.90_s0,0,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.759
harmony_PAG_T1.40_a0.90_s0,0,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.644
harmony_PAG_T1.40_a0.90_s1,1,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.768
harmony_PAG_T1.40_a0.90_s1,1,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.782
harmony_PAG_T1.40_a0.90_s2,2,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.719
harmony_PAG_T1.40_a0.90_s2,2,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.725
harmony_PAG_T1.40_a0.90_s3,3,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.763
harmony_PAG_T1.40_a0.90_s3,3,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.696
harmony_PAG_T1.40_a0.90_s4,4,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.697
harmony_PAG_T1.40_a0.90_s4,4,harmony,PAG,1000,3.994,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.678
harmony_PAG_T1.50_a0.00_s0,0,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.936
harmony_PAG_T1.50_a0.00_s0,0,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.924
harmony_PAG_T1.50_a0.00_s1,1,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.971
harmony_PAG_T1.50_a0.00_s1,1,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.969
harmony_PAG_T1.50_a0.00_s2,2,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.948
harmony_PAG_T1.50_a0.00_s2,2,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.932
harmony_PAG_T1.50_a0.00_s3,3,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.945
harmony_PAG_T1.50_a0.00_s3,3,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.926
harmony_PAG_T1.50_a0.00_s4,4,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.902
harmony_PAG_T1.50_a0.00_s4,4,harmony,PAG,1000,3.994,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.943
harmony_PAG_T1.50_a0.30_s0,0,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.942
harmony_PAG_T1.50_a0.30_s0,0,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.899
harmony_PAG_T1.50_a0.30_s1,1,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.949
harmony_PAG_T1.50_a0.30_s1,1,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.956
harmony_PAG_T1.50_a0.30_s2,2,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.946
harmony_PAG_T1.50_a0.30_s2,2,harmony,PAG,1000,3.994,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.887
